Date,Region,Hotel,room_type,Score,Title,review_positive,review_negative
2021년 9월,부산,KT&G 상상마당 부산 스테이,"
싱글룸 - 공용 샤워 시설, 화장실
",10,"
강력 추천
","쉐어룸 이용하였습니다. 화장실, 공용욕실 모두 깔끔해서 좋았어요. 또, 복도에 잔잔한 음악 틀어놓아 숙소 분위기 연출하는 방식이 좋았습니다. 1인실 기준 4만원이면 다른 게스트하우스에 비해 가격대가 높은 편이라 생각되지만 또 이용할 생각 있습니다.",침구에서 체취같은게 조금 나는 것같아 찝찝했습니다. 침구세탁에 좀 더 주위가 필요할 듯 보여요.
2021년 8월,부산,KT&G 상상마당 부산 스테이,"
싱글룸 - 공용 샤워 시설, 화장실
",8.0,"
매우 좋음
","부산 서면 가운데에 있어서 위치가 좋았다. 접근성이 용이했다.
생긴 지 얼마 안 돼서 깔끔하고 가성비 좋게 이용할 수 있었다.","객실이 약간 좁았다. 위치가 서면 한복판이다보니 호객행위의 대상이 될 수 있다는 것을 주의해야 한다.
그래도 혼자 여행하기에 괜찮은 숙소이다."
2021년 9월,부산,KT&G 상상마당 부산 스테이,"
패밀리룸
",10,"
여행 중 가장 맘에 들었던 숙소
","가격
접근성
청결도
부대시설
방크기
화장실 면적
샤워,세면실 화장실 분리되어있음
단점이 없다",
2021년 9월,부산,KT&G 상상마당 부산 스테이,"
싱글룸 - 공용 샤워 시설, 화장실
",9.0,"
최고
","시설 깨끗하고 가성비 좋고 위치 좋아요
부산갈때마다 이용합니다",방음이 조금..
2021년 9월,부산,KT&G 상상마당 부산 스테이,"
싱글룸 - 공용 샤워 시설, 화장실
",10,"
너무 잘쉬다 가요
",샤워실 화장실 모두 깨끗했고 침대 또한 편안했습니다.직원분도 친절하셨어요,딱히 없었습니다
2021년 8월,부산,KT&G 상상마당 부산 스테이,"
더블룸
",9.0,"
최고
","깨끗, 쾌적, 시설 좋음",좁다
2021년 8월,부산,KT&G 상상마당 부산 스테이,"
싱글룸 - 공용 샤워 시설, 화장실
",10,"
BEST
","여태 많은 곳을 다녀봤는데 가장 최고로 좋은 곳 같아요
진짜 깔끔하고 생긴지 얼마안된거 같고 침대도 푹신, 위치도 좋고 가성비도 좋고 화장실도 깔끔하고 공용이여도 칸막이가 다 있어요 .드라이기 정수기 냉장고 일회용 슬리퍼, 수건, 세탁실, 다리미 우산...등등 웬만한거 다 구비되어 있어요 부산가면 여기로 또 갈려구요 정말좋았습니다",낮에 옆방 소리가 들리긴하나 밤에는 조용해요 코시국이라 사람  마주칠일없고 아주 좋았어요
2021년 8월,부산,KT&G 상상마당 부산 스테이,"
프리미엄 쿼드러플룸
",9.0,"
최고
","깨끗하고 편리한 시설, 접근성 좋은 위치, 넉넉한 수건, 냉장고 음료와 홍삼수, 깨끗한 청소상태, 가성비 등등 모두 매우 만족스러웠습니다.  특히 저는 호텔측에서 일회용품 줄이기 위해서 어메너티 생략(필요하면 로비에 별도 요청)하고 샴푸,린스,바디샤워 통으로 된 거 사용하는게 정말 좋았어요~칭찬하고 싶습니다!",다른 분들 지적처럼 방음이 조금 아쉽지만 (새벽에 오토바이소리) 위치상 어쩔 수 없는 부분이라고 생각합니다.
2021년 8월,부산,KT&G 상상마당 부산 스테이,"
프리미엄 쿼드러플룸
",9.0,"
최고
","친절하다.
시설이 좋다.",서면 지역이 차가 너무나 막힌다...
2021년 8월,부산,KT&G 상상마당 부산 스테이,"
더블룸
",8.0,"
매우 좋음
","깔끔해요. 그리고 위치도 좋아요! 상상마당 이용 차제도 볼거리 놀거리, 쉴거리 등등 잘 되어있고 그런점은 너무 좋아요.",시끄러웠어요. 옆방 사람들이 너무 시끄러운데 방음이 전혀 안되었습니다. 외국에서 jugendhaus 같은데 많이 이용해봐서 그걸 생각하면 이해는 되지만 그정도를 생각해야한다면 가격 비싼감이 없지 않아 있어요. 외국은 깔끔하고 공용주방 있고 다인이든 2인이든 차이가 있지만 가격은 저렴하거든요
2021년 7월,부산,KT&G 상상마당 부산 스테이,"
트리플룸 - 공용 화장실
",10,"
깨끗해요
","기본제공 탄산음료수가 넘 맛있어요.
시설이 깨끗해서 기분좋았습니다.",여성샤워실2번실 배수가 원활치 못해서 다시 옆호로 옮겼는데 체크아웃하고 얘기한다는게 깜박했네요.
2021년 5월,부산,KT&G 상상마당 부산 스테이,"
트윈룸 - 공용 화장실
",9.0,"
전반적으로 만족하는 숙소! 다음에도 이용할 생각 있음
","깨끗하고 신축이고 서면에 있어서 위치가 정말 좋음
합리적인 가격에 좋은 위치에 머물 수 있고 청결한 공간 사용 가능
공용공간도 있고 보드게임도 빌릴 수 있으며 냉장고 조리도구 다 있어서 편하게 머물 수 있다","방 위치에 따라 샤워실 배관 소리가 잘 들릴 수 있음
복도에서 다른 객실 사람들이 새벽까지 떠드는 소리도 잘 들림
(방음이 전반적으로 좋지는 않은 듯)"
2021년 7월,부산,KT&G 상상마당 부산 스테이,"
더블룸
",10,"
강력 추천
",공연보러 갔다가 같은 건물에 스테이가 있어 하루 머물게 되었습니다~ 너무 좋았어요. 앞으로 부산오면 숙소는 항상 상상마당 스테이입니다. 감사합니다^^,
2021년 7월,부산,KT&G 상상마당 부산 스테이,"
프리미엄 쿼드러플룸
",9.0,"
정말 마음에 들어요. 다음에도 이용할 생각입니다.
","방이 넓고 청결하고 샤워부스도 넓어요.
수건도 아주 넉넉하게 줍니다.
위치가 번화가 한 가운데인 데다가 지하철과 버스정류장에서도 매우 가까워 이동하기 편했습니다. 
다이슨 에어랩을 빌려준다고 했는데, 빌리지 않았습니다만, 헤어드라이어기가 강해서 정말 좋았어요.","칫솔을 안주는 줄 몰랐네요. 어메니티가 공용 삼푸, 린스, 바디워시고, 1회용은 거품스폰지, 비누가 전부여서 조금 아쉬웠습니다.
침대 옆에 콘센트가  한 곳 밖에 없어서 불편했어요.
멀티탭을 주긴 하지만 전자기기를 많이 사용하는 저는 좀 불편했습니다.
화장대 외에 마땅히 올려둘 곳이 없었고요.
그래도 전자기기가 많지 않은 사람은 크게 불편함을 못느낄 것같습니다."
2021년 4월,부산,KT&G 상상마당 부산 스테이,"
싱글룸 - 공용 샤워 시설, 화장실
",10,"
강력 추천
",직원이 친절했고 시험기간동안 편안하게 2주동안 잘 지냈습니다!,없습니다!
2021년 7월,부산,KT&G 상상마당 부산 스테이,"
프리미엄 쿼드러플룸
",10,"
다시 부산여행을 온다면 원픽으로 고를 숙소
","서면역 바로 옆에 있다 해도 될 정도로 지하철역과 매우 가까운 거리에요! 침대는 한번 누우니까 엄청 편했고, 평일이라 그런진 모르겠는데 조용하고 좋았네용 ㅎㅎ 건물 바로 옆에 편의점도 있고, 배달도 오네요. 공용 주방에 컵라면 자판기랑 다양한거 파는 자판기도 마음에 들었어요. 에어컨 온도 조절도 되서 좋았고, 숙소가 엄청 깔끔했어요!!",
2021년 4월,부산,KT&G 상상마당 부산 스테이,"
싱글룸 - 공용 샤워 시설, 화장실
",9.0,"
최고
","저렴한 가격대비 위치도 좋고, 아주 깨끗했습니다. 위생기구에 민감한 저인데, 공용샤워시설을 사용하는데 불편함이 없었습니다",
2021년 6월,부산,KT&G 상상마당 부산 스테이,"
더블룸
",8.0,"
kt&g상상마당 부산스테이
",전체적으로 깨끗한 편이고 침대 베개 등이 편안해서 맘에 들었고 별로 이용하진 않았지만 공용 주방도 깔끔하고 여러가지가 잘 구비되어 편리할 것 같음. 가격대비 훌륭함,(개선할 수 없을 것 같지만) 주변이 너무 번화가라 편리한 점도 많지만 시끄러움. 건물 외벽이 유리라 그런가 외부 소음 차단이 잘 안됨
2021년 6월,부산,KT&G 상상마당 부산 스테이,"
여성 전용 기숙사형 객실 내 다층 침대
",10,"
기대이상입니다
",앞으로 부산에 오게 된다면 고민없이 예약할거 같고 전부 만족스러웠습니다 가성비 좋아요 특히 침구류와 수건 욕실이 정말 깨끗하고 드라이기 바람도 샤워기 수압도 세서 너무 좋았습니다 공유주방이 24시인것도 만족스러워서 다음에 또 이용하려고 합니다,
2021년 6월,부산,KT&G 상상마당 부산 스테이,"
여성 전용 기숙사형 객실 내 다층 침대
",10,"
가격 이상으로 너무 좋음
",진짜 깔끔하고 깨끗한게 너무 좋았어요 위치도 나쁘지 않고 !,옆방이 시끄럽게 떠들면 그건 방음이 안되는 점… 근데 옆방 사람들이 과도하게 시끄러웠던거라 ㅠ 평소 같으면 괜찮았을듯
2021년 6월,부산,KT&G 상상마당 부산 스테이,"
트윈룸 - 공용 화장실
",9.0,"
최고
","가격대비 너무 좋은 숙소에요   일단  청결하구요   관리가 잘 되는듯 했어요 
공용 욕실,화장실이라 불편하지 않을까 했는데   사람들과 자주 마주치지도 않았고  편하게 이용할수 있었어요    방은 좀 좁긴하지만  필요한건 다 갖춰져있구요.
룸내에 냉장고 성능이 좋아요 냉동칸이 제 역할을 하더라구요. 
시내에 위치해서  뷰가 좋지는 않지만  환기를위해 창문도 열수있고  방충망도 잘 되어있구요.   특히 좋았던건 침구입니다.  에이스침대라고 되어있던데  침대도 이불도 베개도  넘 맘에 들었어요.  그리고 에어컨도 공기청정 설정 등이 가능해서  좋았어요 
그리고 공용주방에 어지간한  주방용풍은 다 있어서 간단한 요리도 가능하고 냉장고, 얼음나오는 정수기, 전자렌지, 자판기 등등  필요한건 다 있었어요   주방도  깨끗하게 잘 관리되고 있는점이  좋았습니다","다른방이나 밖에서  떠드는 소리가 꽤 잘 들렸어요   
그리고  객실내에  모기가 있어서  쫓느라 힘들었어요"
2021년 6월,부산,KT&G 상상마당 부산 스테이,"
더블룸
",10,"
저희 부부에게 딱 맞는 편안한 숙소네요
",숙소 위치는 서면 중심가와 시장에 위치해 있어 식당 이용하기가 쉬웠구요. 건물 2층에서여행 기념품을 구매할 수 있어 좋았어요. 공용식당이 있었지만 1박이라 외식을 주로 하여서 이용해보지는 않았지만 넓고 자판기도 있어서 과자나 음료 등  편리하게 구매가능했습니다.  객실 내 냉장고에는 정관장에서 나온 홍삼수와 캔음료가 2개씩 무료로 제공되었고 무엇보다 제가 운전을 못하다보니 지하주차장에 남편이 주차를 하고 근처 맛집에서 술한잔 겸하여 식사하고 걸어서 숙소로 돌아올 수 있어 좋아요. 그리고 침대와 배게가 넘 편안하고 청결해서 푹 숙면을 취할 수 있었어요. 후기에 방음이 안된다하여 걱정했는데 토요일 밤이었지만 아주 조용하고  직원도 친절했어요.  넘 편안하고 청결한 숙소에서 좋은 여행했습니다. 감사합니다.,"객실이 아주 넓지는 않아서 짐이 많은 여행객이라면 짐 정리하기가 불편할 것 같고 치약,칫솔, 면봉, 빗은 없으니 꼭 챙겨가세요"
2021년 6월,부산,KT&G 상상마당 부산 스테이,"
싱글룸 - 공용 샤워 시설, 화장실
",10,"1인 숙소 추천 별 다섯개 위치, 청결, 편안함 다 좋음","공용 샤워실, 숙소, 화장실 모두 깨끗했음. 공용 샤워실이어도 칸마다 나눠져 있어서 개인 샤워실 같은 느낌. 여분의 발 매트도 있어서 좋았다. 숙소도 아늑하고 침구류도 깨끗했음. 샤워실에 샴푸,린스,바디워시 모두 넉넉. 위치도 서면 7번출구에서 가까워서 좋음. 1인 숙소로 잡았는데 기대 이상이었음.","2층 침대였는데 내려오는 사다리가 좀 불편, 어쩔 수 없는 부분이긴 함. 말고는 없다. 가성비 대비 완전 추천"
2021년 5월,부산,KT&G 상상마당 부산 스테이,"
패밀리룸
",10,"
강력 추천
",룸 컨디션 너무 좋아요. 아이랑 갔눈데 보드게임 빌려줘서 잘 가지고 놀았어요. 룸도 크고 수건도 넉넉하고 제품이 다 신상들이라 사용하기 편하고 좋더라구요. 미술전시도 같은 건물에서 바로 볼 수 있고 전체적으로 맘에 들어요. 다음에 또 놀러 가려구요!,아쉬울만한게 없었어요.
2021년 6월,부산,KT&G 상상마당 부산 스테이,"
여성 전용 기숙사형 객실 내 다층 침대
",10,"
강력 추천
",도미토리지만 독립된 공간구성. 편안하고 깨끗한 침구가 인상적이었습니다.  공용 화장실과 샤워실의 독립 된 공간등이 생각보다 더 편리하고 깔끔했어요.,전혀 없었습니다. 기대이상 대만족이었습니다.
2021년 6월,부산,KT&G 상상마당 부산 스테이,"
디럭스 패밀리룸
",10,"
강력 추천
",다양하고 깨끗한 시설이 정말 만족스러웠습니다. 이 위치에 이 시설을 이 가격에 이용할 수 있다니. 특히 혼성 친구들끼리 같이 들어와 따로따로 잘 수 있는 도미토리룸 강추! 이번엔 공연 때문에 잠깐 들렀지만 다음 번엔 상상마당 프로그램 이용하며 여유롭게 부산을 방문해보고 싶습니다. 꼭 또 올 거예요~~,
2021년 5월,부산,KT&G 상상마당 부산 스테이,"
더블룸
",10,"
강력 추천
","깨끗한시설에 공유주방이있어 간단하게 요기할수
있고, 헤어기기 대여도해주셔서 따로 챙기지 않아도되고
무엇보다 보안이 잘되어있어 저처럼 혼자여행하는
여성분들이 안전할꺼같아요~",
2021년 5월,부산,KT&G 상상마당 부산 스테이,"
프리미엄 쿼드러플룸
",10,"
서면에서 친구나 가족들과 묵는다면 여기로
","일단 위치가 너무 좋았고 객실 내부도 너무 좋았어요 화장실과 샤워실이 분리되어 있어서 사용하기 편했으며 다이슨 에어랩 대여도 가능하고 바디 드라이기도 있어서 편리했습니다~ 홀에는 책이나 보드게임이 구비되어 있어 일행들과 즐기기 좋았으며 넓은 공용주방이 있었습니다 거기엔 과자, 라면, 음료 자판기가 있어 굳이 편의점을 갈 필요가 없었어요!! 침대도 너무 푹신하고 객실도 생각보다 넓었어요",딱히 없어요
2021년 3월,부산,KT&G 상상마당 부산 스테이,"
트윈룸
",10,"
편하게 잘 머물고 왔어요 :)
","숙소에 짐을 풀고 여기저기 다녀오기에도 부담스럽지않은거리에 왠만한 쇼핑&문화시설들이 위치해있고,
숙소에서 편안하고 조용히 머물고 오기 너무 좋았습니다.
공용 주방같은곳이 구비되어 있어 간단히 음식을 데워먹거나 뜨거운물 얼음 사용가능해서 좋았습니다","뜨거운물을 두손으로 들고 방으로 돌아올때, 
문을 열어야해서 키를 인식시켜야했는데 
키 누르는곳 밑에 작은 협탁이나 테이블 같은거라도 있었으면 좋았겠다 싶었어요 
손이 모자른데 공용공간에 쏟지않아야겠다는 생각이 드니 뜨거운걸 손에 쥔채 높이 손을 올리려니 위험하기도 하고 불편했어요 대게 앞에 계시긴 하지만 늘 직원분이 있는것도 사소한걸로 부탁하기도 껄끄러워할수도 있으니 
테이블이 있거나 아니면 시선높이의 카드인식하는곳도 있지만 낮은 높이에도 카드 인식 센서가 있으면 좋을텐데 라는 생각이 들긴했어요! 
*아주 불편한건 아니였지만 
개선할점이 있나요?해서 생각해본 부분입니다*
이외에 모든 숙박시설과 직원분들 친절하셨습니당 :)"
