region,hotel,date,review_positive,review_negative
yeosu,베니키아 호텔 여수,2020년 12월,"바다에서 불과 몇 미터 앞에 위치해서 일출 일몰을 만끽할 수 있습니다. 직원들이 매우 친절하고 전문적이에요.  주변에 식당이 많아 이용하기 좋습니다. 도보로 충분히 이동 가능해서 음주해도 이동에 어려움이 없어요.  방은 매우 넓고 욕조도 구비되어있어 좋습니다. 여행의 피로를 풀기 좋아요. 로비에 전자렌지와 일회용 식기도 준비가 되어있어 편리하지요. 전객실 금연이라서 입실할 때에도 걱정할 필요가 없습니다. 침대를 제외한 공간도 충분해서 아이들과 함께 이용해도 좋을 것 같네요. 문서를 출력할 일이 있었는데, 대표 메일로 파일을 보내면 별도 액션 없이 출력해주십니다.","테라스가 사진에서 보이는 것보다는 작았고, 한쪽은 시야가 가려져있어요. 대중교통 이용은 어려운 위치에요."
yeosu,베니키아 호텔 여수,2020년 12월,친절 및 위치와 뷰,직원분들도 친절하고 호텔위치등 만족합니다 다만 방음이 너무 안되어 옆방 작은 말소리까지 들려 개선이 필요합니다 개인적 Privacy 노출이 우려
yeosu,베니키아 호텔 여수,2020년 11월,조식이 좋았고 청소를 깨끗하게 해 주어서 기분이 좋았음.,깨끗하고 위치도 좋았으나 욕실배수가 잘안되고 샤워부스 실리콘 처리한 부분에 곰팡이가 있어서 찜찜했음.
yeosu,베니키아 호텔 여수,2020년 11월,"조식서비스는 기대이상으로 좋았구요,",더 많은 돈을 지불하고 묵을수 있는 호텔로 발전하기를 기원합니다.
yeosu,베니키아 호텔 여수,2020년 11월,직원들이 매우 친절했고 잠자리가 깨끗하고 편안했음. 모든 시설이 깔끔하고 주차장에서 바로 엘리베이터로 방으로 직접 올라갈 수있어 편리함,뷰가 좋지 않음 아름다운 여수 밤 바다 전망을 상상했으나 전혀 보이지 않아서 실망함
yeosu,베니키아 호텔 여수,2020년 11월,,다른건 다좋은데..방음.옷걸이도없고..치약도없고. 커피포트는 작동이안되 사용도못했습니다  주차장도좁아 좀불편했어요
yeosu,베니키아 호텔 여수,2020년 11월,"객실 크기가 큰 편이라 답답함이 없었고 씨뷰라 좋았습니다. 체크인, 체크아웃 할때 응대해주셨던 직원분들 모두 친절하셨습니다. 침구도 불편한 점 없었습니다. 특히 샤워기 수압이 쎄고 뜨거운 물이 잘 나왔던 점이 제일 좋았습니다.",방음이 조금 아쉬웠습니다.
yeosu,베니키아 호텔 여수,2020년 11월,"조식이 간소한 거 같지만, 아침으로는 부담없고 편안한 맛이었음~ 가격도 저렴하면서 있을 건 다 있어요~^^  객실이 넓은편에 주변이 조용하고 룸이 따뜻했음~ 룸 방향이 남양인지 햇살도 잘 들어 좋았어요~ 참, 룸 전등이 붉은 등이 아니어서 좋았음요~!","티비를 틀다보니 성인채널이 나왔어요~ 광고인지 잠깐인지 몰라도ㅋ 뭐 우리는 허허~ 저룬저룬~ 가족끼리 저러는 거 아냐~ 별스럽지 않게 웃었지만, 아이와 온 가족들은 뭔모르고 채널 돌리다 볼 수 있겠더라고요.~"
yeosu,베니키아 호텔 여수,2020년 11월,기대했던 조식은 아니지만 먹을만 합니다.  조용하고 바다조망은 시끄럽지 않고 좋습니다. 직원들도 친절하고 마루 바닥이라서 우리나라 사람들이 좋아할 만 합니다.,주차장 올라가는 길이 너무 좁아요.
yeosu,베니키아 호텔 여수,2020년 11월,친절하고 편안히 쉬고 왔답니다,주차장이 좀 불편했지만 거기에 상응되게 친절하게 안내해 주셨습니다
yeosu,베니키아 호텔 여수,2020년 11월,,주차장 입구가 너무좁아요
yeosu,베니키아 호텔 여수,2020년 10월,객실이 넓어요,객실 전등이 어두움.
yeosu,베니키아 호텔 여수,2020년 9월,"호텔 뒷편으로 각종 식당 및 술집이 즐비하여, 조식을 찾는 가족여행객 뿐만 아니라 저녁을 즐기는 젊은 여행객에게도 좋은 선택지가 될 것 같다.  온돌이라 겨울에는 정말 좋은 것 같았다. 경치도 나쁘지 않고 좋음.","호텔 입구 및 로비가 너무 작아서 호텔보다 모텔의 느낌이 강했으며, 부킹닷텀 홈페이지에서는 3성급이라고 했지만, 실제로는 2성급이었다. 카드키를 1개만 줘서 일행이 나눠지거나 조용히 어딜 다녀와야 되면 혼자 나갔다 오기 어렵다. 나가면 스스로 못들어옴 ㅎ"
yeosu,베니키아 호텔 여수,2020년 9월,깨끗하고 조용했어요.,"주차장 진입로가 작아 입차, 출차가 불편했어요."
yeosu,베니키아 호텔 여수,2020년 8월,벌레없고 위치가 좋네요,올드한 느낌이 있어요
yeosu,베니키아 호텔 여수,2020년 9월,"앞으로 바다, 뒤로 공원이라 어느 쪽이나 뷰가 괜찮습니다.  교통 편하고 동네 분위기도 적당했습니다.  방도 아주 넒었고 침구도 고급스러운 느낌이라 여자분들이 선호할 스타일. 주차장도 건물안에 있지만 접근이 붎편하지 않았어요.",객실 조명이 개별 제어가 안되었던 것 말고는 특별히 불편한 점 없었습니다.
yeosu,베니키아 호텔 여수,2020년 9월,"위치, 전망, 청결 모두 만족",주차장 입구가 너무 좁아서 출입시 힘듬
yeosu,베니키아 호텔 여수,2020년 8월,"가성비 정말 좋은 호텔이에요. 관광 중심지랑 좀 떨어진 게 흠인데 이건 오히려 장점이 될 수도 있을 것 같아요. 차를 가지고 가는 가족이라면 문제없을 것 같구요, 바닥이 마루로 되어 있어서 어린 아기 데리고 가는 가족에게는 더할 나위 없이 좋을 것 같아요. 방도 굉장히 넓었고 위생상태도 좋았어요. 작지만 냉장고(냉동고)도 있어서 유용하게 사용했구요. 호텔 뒷쪽으로 보리굴비 맛집이랑 여러 음식점들도 많이 있더라구요. 강추합니다.",주차장을 실외 공용주차장을 활용해야 하는 게 약간 아쉬웠어요. 운이 좋으면 호텔 앞 길거리에 댈 수도 있는데 저희는 자리가 있었어도 대지는 않았어요. 혹시 모를 사고를 미연에 방지하기 위해서는 정식 주차장에 대는 게 좋을 것 같았거든요. 주차장만 더 잘 확보되면 좋을 것 같습니다.
yeosu,베니키아 호텔 여수,2020년 9월,바닷가 바로 앞이라 경치가 좋은점이 가장 컸습니다.,없습니다.
yeosu,베니키아 호텔 여수,2020년 9월,,주차장이 불편합니다
yeosu,베니키아 호텔 여수,2020년 8월,청결부분이 가장 좋았습니다. 직원들의 응대가 참으로 친절하였습니다. 어메니티는 타올이 가장 맘에 들었습니다. 아주 아주 도톰하니 딱 좋았습니다. 오션뷰였습니다. 뷰는 적당하였습니다. (어메이징한 수준은 아님),조식... (코로나로 인해 불가) 주변 먹거리 (숙박을 위한 부분이면 크게 게념치 않아도 됨) 생수 (기본 2개 추가시 병당 천원 - 정수기가 마련되거나 생수가 기본 추가 제공 되었으면...) 방음(옆방 소리가 다 들림...)
yeosu,베니키아 호텔 여수,2020년 8월,조식 깔끔하고 좋았고 바다 뷰라 좋았습니다. 직원분들 친절하셨고 수압도 좋았습니다.,"엘리베이터 안에 손소독제 없어 불편했고, 로비에 믹스커피 있었는데 원두커피 머신도 있었으면 더 좋았을 듯 합니다. (그 옆의 호텔에는 원두커피 머신이 있었어요)"
yeosu,베니키아 호텔 여수,2020년 8월,숙소는 숙박시설이 모여 있는 곳이라 주변에 간단하게 이용할 마트나 커피숍이 많이 있습니다. 여수 시내라기 보다는 과거 여천에 해당하는 지역인데 조용한 곳을 원하신다면 좋은 선택일 듯합니다.,호텔에 벌레 등이 있는 듯합니다. 자고 일어 났더니 팔에 벌레 물린 곳이 10군데도 넘게 있더군요. 외부 창문을 연 적이 없었는데도. 그리고 주차장이 조금 부족할 수 있습니다. 늦게 가면 주차하기 힘들 수 있습니다.
yeosu,베니키아 호텔 여수,2020년 8월,가격대비 만족! 방도 깨끗하고 인테리어 심플함 주차장 작다고 했는데 다행히 이용하는 동안 주차 자리 계속 있었음 조식도 깔끔하고 괜찮았음,숙소에서 보이는 바다뷰에 다리 공사중임 엘리베이터 하나 밖에 없어서 붐비는 시간대에 나오면 좀 기다려야 함
yeosu,베니키아 호텔 여수,2020년 8월,"청결, 친절함을 꼽고 싶어요.",조식은 깨끗하지만 평범했어요.
yeosu,베니키아 호텔 여수,2020년 8월,아쉬웠던점 빼고는 다 좋았습니다! 직원분들도 엄청 친절하게 해주셨구요 조식도 정말 좋았습니다~ 주차공간이 협소하다는의견이 많아서 걱정했는데 생각보다 괜찮았어요~(중형세단입니다) 바다뷰 너무너무 좋았어요~ 1박만 하고 나오기 너무 아쉬웠어요ㅠㅠ 정말 잘 쉬다왔네요^^,저희가 묵었던 방엔 사진에서 보이는 테이블이랑 의자가 없어서 바다보며 커피한잔 마시려고 하면 화장대의자 가지고 와서 마시거나 침대에 앉아서 마셨어요~ 그리고 침대 위에 전등이 안꺼지는 조명이어서 불빛에 예민하신 분들은 직원에게 문의하셔야할거같네요~
yeosu,베니키아 호텔 여수,2020년 8월,오션뷰에 이만한 룸 컨디션을 10만원 초반대 가격에 머물 수 있다는 것이 최고 강점. 가성비 갑 호텔,"오래된 호텔이라 신식, 럭셔리 인테리어 느낌은 아니었음"
yeosu,베니키아 호텔 여수,2020년 8월,"깨끗하고 방도 넓어요. 직원분들도 매우 친절합니다. 천장 에어컨에서 물이 떨어졌었는데 직원들에게 별도로 방을 바꿔달라고 요청하지 않았음에도 불구하고, 청소 중 발견하셔서 바로 바꿔주셨어요. 굉장히 큰 방으로 옮기게 되어 놀랐습니다.","주차장이 좁고, 위치가 메인 관광지와 약간 떨어져있어 자차가 꼭 필요해요."
yeosu,베니키아 호텔 여수,2020년 8월,,국내요금을 해외요금으로 계산햇음 국내에서 예약한걸 알면서 해외요금 결재한거는 고객탓이이님 금액을 떠나서 별로 납득이 안감
yeosu,베니키아 호텔 여수,2020년 8월,조식 만족하게 잘 먹었습니다~,
yeosu,베니키아 호텔 여수,2020년 8월,아침 조식 최고 맛남.,
yeosu,베니키아 호텔 여수,2020년 8월,식사 굿,처음에 방들어갈때 약간 습한 냄새가 났지만 창문열고 환기 시키니 냄새 나질 않았음 욕실이 약간 습한 느낌이었습니다.
yeosu,베니키아 호텔 여수,2020년 8월,먼저 입구에서 맞아주었던 직원이 너무 친절하였고 방상테도 좋음 아침도 가성비 좋음,냉장고 문이 잘 맞지않아 열기에 불편
yeosu,베니키아 호텔 여수,2020년 7월,객실이 깨끗하고 가성비 대비 최고...,주차장이 협소..그외는 최고
yeosu,베니키아 호텔 여수,2020년 8월,,실내 배치된 냉장고의 성능이 미흡하여 이틀 이상 지내기에 여러가지 물건을 넣어 놔야 하는 상황에서 불편을 느꼈습니다 조금 더 냉동과 냉장이 구분 되는 는 조금 더 큰 사이즈의 냉장고가 가족이 지내기에는 절실한 상황입니다.
yeosu,베니키아 호텔 여수,2020년 7월,친절하고 여유롭고 편해요,화장실 냄새가 컨트롤 안되는듯요
yeosu,베니키아 호텔 여수,2020년 7월,"부모님 모시고 가는 여행이라 숙소가 더 신경쓰였는데 시내에 위치해 있고 근처에 먹을대도 많고 숙소도 낡긴 했지만 깨끗했음, 조식도 쏘쏘. 일본 저가 호텔 느낌이였움,  성수기라서 가격은 생각보다 비쌌지만 나름 만족한 호텔임.",
yeosu,베니키아 호텔 여수,2020년 7월,바닥이 마루여서 바닥에 앉아서도 쉴 수 있었고 깨끗했다. 조용하고 조식이 훌륭했다. 종류가 많아서가 아니라 부족하지 않게 필요한만큼 맛이 깔끔했고 부족한 음식은 바로 옆 주방에서 바로바로 내와서 채웠다.,주차장 진입로도 주차공간도 너무 좁았지만 뒷편 공영주차장 무료사용 가능했다.
yeosu,베니키아 호텔 여수,2020년 7월,바다가보이는거,방음 전혀 안됨 소리에 민감하면 비추  옆방에서 캔따는소리 화장실 물내리고 물빠지는소리가 옆에서 들리는거처럼 아주 잘들림
yeosu,베니키아 호텔 여수,2020년 7월,깔금,주차장 시설
yeosu,베니키아 호텔 여수,2020년 6월,뷰와 발코니가 좋았어요. 깔끔하고 전체적으로 좋은 느낌이였어요.,
yeosu,베니키아 호텔 여수,2020년 6월,조식이 따뜻하고 바로바로 리필이 되어서 좋았습니다. 침대가 깨끗하고 청결해서 너무 좋았습니다,주차장의 차량 진입댓수가 적어서 저녁늦게 귀기시 좀 걸어야 하는 불편함이 있어서 아쉬웠다
yeosu,베니키아 호텔 여수,2020년 7월,룸컨디션이 너무좋았고 욕실이넓고수압세고 조식이너무좋았다.가성비짱,관광지와거리가있고 주차장이조금불편했다
yeosu,베니키아 호텔 여수,2020년 6월,호텔룸이 크고 침구가 깨끗함. 수건도 넉넉함. 직원이 친절함.,조식은 후기보다 조금 아쉬움. 주차공간이 부족해 불편함이 있었으나 공영주차장 이용 후 주차비 지원 받음.
yeosu,베니키아 호텔 여수,2020년 6월,"바다뷰도 일단 있고, 예상외로 노트북도 있었어요.",주차가 어려웠어요.
yeosu,베니키아 호텔 여수,2020년 6월,방도 깨끗하고~ 조식도 좋았습니다. 재방문의사 있습니다!,엘리베이터에서 안내방송이 영어만 나오더라구요! 어르신들께서는 의아해하실수도~...
yeosu,베니키아 호텔 여수,2020년 6월,,주차장 진입로가 너무 좁아서 차 긁을뻔했어요. ㅠㅠ
yeosu,베니키아 호텔 여수,2020년 5월,깨끗하고 넓은 객실 줘서 더 좋았어요~ 조식까지도 완벽했던 곳.^^,없어요
yeosu,베니키아 호텔 여수,2020년 6월,청결하고 조용해서 좋았습니다. 주변에 상권도 발달되어 있어 식사하기도 편해요,
yeosu,베니키아 호텔 여수,2020년 6월,위치는 시내랑 좀멀어서 그랬지만 뷰도 좋고 쉬다오는 여행으로는 좋아요!,베드가 소리가 나고 좀그랬지만 전체적으로 만족
yeosu,베니키아 호텔 여수,2020년 6월,아침식사는 입맛에 딱맞았습니다. 깨끗했고요. 아이들도 먹을만했습니다.,"5살,8살아이로 예약을 했는데 5살아이는 인원 배정에 안되나봐요.. 그래서 침구류를 별도로 시켜야 했습니다. 침구류를 별도로 시켜서 별도 비용이 발생합니다."
yeosu,베니키아 호텔 여수,2020년 6월,숙소가 깨끗함,욕실이 밖에서 너무 들여다 보임
yeosu,베니키아 호텔 여수,2020년 6월,체크인 받아주시던 직원분이 엄청 친절하셨구요 ~  숙소도 깨끗하고 너무 좋았어요 ~ 넓고 편했습니다,주차장 올라가는 길이 좁아서 그게 조금 아쉬웠어요
yeosu,베니키아 호텔 여수,2020년 6월,직원분들 친절하시고 청소도 깔끔했어요,헤어드라이기가 너무 오래 되서 머리 말리기 힘들었어요. 그리고 주차장입구가 너무 좁ㅇㅏ suv는 들어가고 나오기가 너무 힘드네요
